,Cluster,Degree,Id,Label,Probability,Qid,Topic,clustering,modularity_class
936,2.0,2.0,2336160.0,ExpressJet,0.9763205647468567,Q46676,STEM.STEM*,0.0,3.0
937,2.0,2.0,2336160.0,ExpressJet,0.5698626637458801,Q46676,History_and_Society.Business_and_economics,0.0,3.0
938,2.0,2.0,2336160.0,ExpressJet,0.379807101726532,Q46676,Geography.Regions.Americas.North_America,0.0,3.0
939,1.0,3.0,29098688.0,List of Wales national rugby union team records,0.9899964332580566,Q3968595,Culture.Sports,0.0,12.0
940,1.0,3.0,29098688.0,List of Wales national rugby union team records,0.0,Q3968595,Geography.Regions.Europe.Europe*,0.0,12.0
941,13.0,2.0,23181204.0,Mayandi Kudumbathar,0.9956784844398499,Q6796831,Culture.Media.Films,0.0,6.0
942,13.0,2.0,23181204.0,Mayandi Kudumbathar,0.9914325475692749,Q6796831,Culture.Media.Media*,0.0,6.0
943,13.0,2.0,23181204.0,Mayandi Kudumbathar,0.4840529432296753,Q6796831,Geography.Regions.Asia.South_Asia,0.0,6.0
944,13.0,2.0,23181204.0,Mayandi Kudumbathar,0.4696977605819702,Q6796831,Geography.Regions.Asia.Asia*,0.0,6.0
945,4.0,1.0,413130.0,Geoffrey Boycott,1.0000100135803223,Q3528190,Culture.Biography.Biography*,0.0,20.0
946,4.0,1.0,413130.0,Geoffrey Boycott,0.997758150100708,Q3528190,Culture.Sports,0.0,20.0
947,4.0,1.0,413130.0,Geoffrey Boycott,0.13297423720359802,Q3528190,Culture.Media.Media*,0.0,20.0
948,4.0,1.0,413130.0,Geoffrey Boycott,0.0,Q3528190,Geography.Regions.Europe.Northern_Europe,0.0,20.0
949,4.0,1.0,413130.0,Geoffrey Boycott,0.0,Q3528190,Geography.Regions.Europe.Europe*,0.0,20.0
950,0.0,15.0,34108516.0,2012 Texas A&M Aggies football team,0.9859463572502136,Q4626930,Culture.Sports,0.171429,19.0
951,0.0,15.0,34108516.0,2012 Texas A&M Aggies football team,0.0,Q4626930,Geography.Regions.Americas.North_America,0.171429,19.0
952,2.0,3.0,57637016.0,Meghan Murphy,0.9986850023269653,Q55081088,Culture.Biography.Biography*,0.0,3.0
953,2.0,3.0,57637016.0,Meghan Murphy,0.8840492963790894,Q55081088,Culture.Biography.Women,0.0,3.0
954,2.0,3.0,57637016.0,Meghan Murphy,0.7663036584854126,Q55081088,Culture.Literature,0.0,3.0
955,2.0,3.0,57637016.0,Meghan Murphy,0.585111141204834,Q55081088,Culture.Internet_culture,0.0,3.0
956,2.0,3.0,57637016.0,Meghan Murphy,0.4378334879875183,Q55081088,Culture.Media.Media*,0.0,3.0
957,2.0,3.0,57637016.0,Meghan Murphy,0.4301573634147644,Q55081088,History_and_Society.Society,0.0,3.0
958,2.0,3.0,57637016.0,Meghan Murphy,0.28694121742248535,Q55081088,Geography.Regions.Americas.North_America,0.0,3.0
959,2.0,3.0,57637016.0,Meghan Murphy,0.20690405368804932,Q55081088,History_and_Society.Politics_and_government,0.0,3.0
960,0.0,12.0,4845004.0,List of Canadian Football League stadiums,1.0,Q6565685,Compilation.List_Disambig,0.848485,19.0
961,0.0,12.0,4845004.0,List of Canadian Football League stadiums,0.3981314172744751,Q6565685,Geography.Regions.Americas.North_America,0.848485,19.0
962,0.0,12.0,4845004.0,List of Canadian Football League stadiums,0.13297423720359802,Q6565685,History_and_Society.Politics_and_government,0.848485,19.0
963,0.0,12.0,4845004.0,List of Canadian Football League stadiums,0.12253321707248688,Q6565685,Culture.Media.Media*,0.848485,19.0
964,0.0,12.0,4845004.0,List of Canadian Football League stadiums,0.11921291798353195,Q6565685,STEM.STEM*,0.848485,19.0
965,0.0,12.0,4845004.0,List of Canadian Football League stadiums,0.11921291798353195,Q6565685,Culture.Sports,0.848485,19.0
966,4.0,1.0,25003804.0,Style Savvy,1.0000100135803223,Q2001294,Culture.Internet_culture,0.0,2.0
967,4.0,1.0,25003804.0,Style Savvy,1.0000100135803223,Q2001294,Culture.Media.Video_games,0.0,2.0
968,4.0,1.0,25003804.0,Style Savvy,0.9995517134666443,Q2001294,Culture.Media.Media*,0.0,2.0
969,1.0,14.0,1410482.0,Michael Parkhurst,1.0000100135803223,Q1360498,Culture.Sports,0.340659,0.0
970,1.0,14.0,1410482.0,Michael Parkhurst,0.9992778301239014,Q1360498,Culture.Biography.Biography*,0.340659,0.0
971,1.0,14.0,1410482.0,Michael Parkhurst,0.0,Q1360498,Geography.Regions.Americas.North_America,0.340659,0.0
972,1.0,14.0,1410482.0,Michael Parkhurst,0.0,Q1360498,Geography.Regions.Europe.Europe*,0.340659,0.0
973,0.0,5.0,41093940.0,Christian Jones (American football),0.9969346523284912,Q16233894,Culture.Biography.Biography*,0.4,19.0
974,0.0,5.0,41093940.0,Christian Jones (American football),0.9399233460426331,Q16233894,Culture.Sports,0.4,19.0
975,0.0,5.0,41093940.0,Christian Jones (American football),0.0,Q16233894,Geography.Regions.Americas.North_America,0.4,19.0
976,0.0,7.0,35410766.0,George McCaskey,0.9911626577377319,Q5542279,Culture.Biography.Biography*,0.714286,19.0
977,0.0,7.0,35410766.0,George McCaskey,0.9284188151359558,Q5542279,Culture.Sports,0.714286,19.0
978,0.0,7.0,35410766.0,George McCaskey,0.21760438585281372,Q5542279,Geography.Regions.Americas.North_America,0.714286,19.0
979,6.0,2.0,1063762.0,Eugen Dühring,0.9958112239837646,Q76583,Culture.Biography.Biography*,1.0,30.0
980,6.0,2.0,1063762.0,Eugen Dühring,0.9777238368988037,Q76583,Culture.Philosophy_and_religion,1.0,30.0
981,6.0,2.0,1063762.0,Eugen Dühring,0.24217800998687744,Q76583,Geography.Regions.Europe.Western_Europe,1.0,30.0
982,6.0,2.0,1063762.0,Eugen Dühring,0.21760438585281372,Q76583,Geography.Regions.Europe.Europe*,1.0,30.0
983,6.0,2.0,1063762.0,Eugen Dühring,0.16027602553367615,Q76583,History_and_Society.Society,1.0,30.0
984,6.0,2.0,1063762.0,Eugen Dühring,0.15611489117145538,Q76583,STEM.STEM*,1.0,30.0
985,6.0,2.0,1063762.0,Eugen Dühring,0.1097157895565033,Q76583,History_and_Society.Politics_and_government,1.0,30.0
986,6.0,2.0,1063762.0,Eugen Dühring,0.10375863313674927,Q76583,History_and_Society.History,1.0,30.0
987,11.0,2.0,3987992.0,Samuel Johnson (actor),0.9969346523284912,Q1255535,Culture.Biography.Biography*,1.0,1.0
988,11.0,2.0,3987992.0,Samuel Johnson (actor),0.4139109721183777,Q1255535,Geography.Regions.Oceania,1.0,1.0
989,8.0,1.0,5174766.0,Sandy Baron,0.9989450573921204,Q112973,Culture.Biography.Biography*,0.0,16.0
990,8.0,1.0,5174766.0,Sandy Baron,0.16886694729328156,Q112973,Culture.Media.Media*,0.0,16.0
991,8.0,1.0,5174766.0,Sandy Baron,0.15611489117145538,Q112973,Culture.Media.Television,0.0,16.0
992,8.0,1.0,5174766.0,Sandy Baron,0.0,Q112973,Geography.Regions.Americas.North_America,0.0,16.0
993,0.0,2.0,4049422.0,Michael Koenen,0.9989450573921204,Q6831937,Culture.Biography.Biography*,1.0,19.0
994,0.0,2.0,4049422.0,Michael Koenen,0.9867871999740601,Q6831937,Culture.Sports,1.0,19.0
995,0.0,2.0,4049422.0,Michael Koenen,0.0,Q6831937,Geography.Regions.Americas.North_America,1.0,19.0
996,9.0,8.0,1335758.0,Car Nicobar,0.9099169969558716,Q1035273,Geography.Regions.Asia.Asia*,0.571429,5.0
997,9.0,8.0,1335758.0,Car Nicobar,0.8558611869812012,Q1035273,Geography.Regions.Asia.South_Asia,0.571429,5.0
998,9.0,8.0,1335758.0,Car Nicobar,0.3140605390071869,Q1035273,Geography.Geographical,0.571429,5.0
999,0.0,3.0,51411910.0,Myles Gaskin,0.9972950220108032,Q26705087,Culture.Biography.Biography*,0.666667,19.0
1000,0.0,3.0,51411910.0,Myles Gaskin,0.8267217874526978,Q26705087,Culture.Sports,0.666667,19.0
1001,0.0,3.0,51411910.0,Myles Gaskin,0.0,Q26705087,Geography.Regions.Americas.North_America,0.666667,19.0
1002,2.0,25.0,8877168.0,WikiLeaks,0.8596737384796143,Q359,History_and_Society.Politics_and_government,0.163333,3.0
1003,2.0,25.0,8877168.0,WikiLeaks,0.6584275364875793,Q359,Culture.Media.Media*,0.163333,3.0
1004,2.0,25.0,8877168.0,WikiLeaks,0.6370407938957214,Q359,History_and_Society.Business_and_economics,0.163333,3.0
1005,2.0,25.0,8877168.0,WikiLeaks,0.59267657995224,Q359,Culture.Media.Software,0.163333,3.0
1006,2.0,25.0,8877168.0,WikiLeaks,0.59267657995224,Q359,Culture.Internet_culture,0.163333,3.0
1007,2.0,25.0,8877168.0,WikiLeaks,0.5544804334640503,Q359,STEM.STEM*,0.163333,3.0
1008,2.0,25.0,8877168.0,WikiLeaks,0.5078218579292297,Q359,STEM.Technology,0.163333,3.0
1009,2.0,25.0,8877168.0,WikiLeaks,0.46102678775787354,Q359,STEM.Computing,0.163333,3.0
1010,2.0,25.0,8877168.0,WikiLeaks,0.3702353835105896,Q359,History_and_Society.Society,0.163333,3.0
1011,2.0,25.0,8877168.0,WikiLeaks,0.24509501457214355,Q359,History_and_Society.Education,0.163333,3.0
1012,2.0,25.0,8877168.0,WikiLeaks,0.22271016240119934,Q359,Culture.Biography.Biography*,0.163333,3.0
1013,2.0,25.0,8877168.0,WikiLeaks,0.1968362182378769,Q359,Culture.Philosophy_and_religion,0.163333,3.0
1014,2.0,25.0,8877168.0,WikiLeaks,0.18714269995689392,Q359,STEM.Libraries_&_Information,0.163333,3.0
1015,2.0,25.0,8877168.0,WikiLeaks,0.11597072333097458,Q359,Culture.Media.Music,0.163333,3.0
1016,2.0,25.0,8877168.0,WikiLeaks,0.10375863313674927,Q359,Culture.Sports,0.163333,3.0
1017,2.0,25.0,8877168.0,WikiLeaks,0.0,Q359,Geography.Regions.Europe.Northern_Europe,0.163333,3.0
1018,2.0,25.0,8877168.0,WikiLeaks,0.0,Q359,Geography.Regions.Europe.Europe*,0.163333,3.0
1019,2.0,25.0,8877168.0,WikiLeaks,0.0,Q359,Geography.Regions.Americas.North_America,0.163333,3.0
1020,4.0,3.0,57215526.0,Stevie J production discography,0.9883227348327637,Q56208934,Culture.Media.Media*,0.666667,2.0
1021,4.0,3.0,57215526.0,Stevie J production discography,0.9879562258720398,Q56208934,Culture.Media.Music,0.666667,2.0
1022,4.0,2.0,10644740.0,The Bravados,0.9970290064811707,Q902551,Culture.Media.Films,0.0,2.0
1023,4.0,2.0,10644740.0,The Bravados,0.9949496984481812,Q902551,Culture.Media.Media*,0.0,2.0
1024,4.0,2.0,10644740.0,The Bravados,0.0,Q902551,Geography.Regions.Americas.North_America,0.0,2.0
1025,3.0,5.0,454450.0,Analytical mechanics,0.9046605229377747,Q833065,STEM.STEM*,1.0,17.0
1026,3.0,5.0,454450.0,Analytical mechanics,0.6992644667625427,Q833065,STEM.Physics,1.0,17.0
1027,3.0,5.0,454450.0,Analytical mechanics,0.3557848632335663,Q833065,STEM.Technology,1.0,17.0
1028,3.0,5.0,454450.0,Analytical mechanics,0.16027602553367615,Q833065,STEM.Engineering,1.0,17.0
1029,3.0,5.0,454450.0,Analytical mechanics,0.14034625887870789,Q833065,STEM.Earth_and_environment,1.0,17.0
1030,3.0,5.0,454450.0,Analytical mechanics,0.1067005917429924,Q833065,STEM.Chemistry,1.0,17.0
1031,5.0,3.0,2257208.0,Sparkling Cyanide,1.0000100135803223,Q883098,Culture.Literature,0.333333,6.0
1032,5.0,3.0,2257208.0,Sparkling Cyanide,0.9989112615585327,Q883098,Culture.Biography.Women,0.333333,6.0
1033,5.0,3.0,2257208.0,Sparkling Cyanide,0.9987257122993469,Q883098,Culture.Biography.Biography*,0.333333,6.0
1034,5.0,3.0,2257208.0,Sparkling Cyanide,0.9971204400062561,Q883098,Culture.Media.Books,0.333333,6.0
1035,5.0,3.0,2257208.0,Sparkling Cyanide,0.9841036200523376,Q883098,Culture.Media.Media*,0.333333,6.0
1036,5.0,4.0,2241232.0,Murder in Mesopotamia,0.9983615279197693,Q642911,Culture.Biography.Women,0.666667,6.0
1037,5.0,4.0,2241232.0,Murder in Mesopotamia,0.9971204400062561,Q642911,Culture.Biography.Biography*,0.666667,6.0
1038,5.0,4.0,2241232.0,Murder in Mesopotamia,0.9967369437217712,Q642911,Culture.Literature,0.666667,6.0
1039,5.0,4.0,2241232.0,Murder in Mesopotamia,0.9919480085372925,Q642911,Culture.Media.Books,0.666667,6.0
1040,5.0,4.0,2241232.0,Murder in Mesopotamia,0.9284188151359558,Q642911,Culture.Media.Media*,0.666667,6.0
1041,6.0,1.0,571418.0,Ernst Bloch,0.9947898983955383,Q57240,Culture.Biography.Biography*,0.0,30.0
1042,6.0,1.0,571418.0,Ernst Bloch,0.9539760947227478,Q57240,Culture.Philosophy_and_religion,0.0,30.0
1043,6.0,1.0,571418.0,Ernst Bloch,0.3301530351638794,Q57240,Geography.Regions.Europe.Western_Europe,0.0,30.0
1044,6.0,1.0,571418.0,Ernst Bloch,0.29719679260253906,Q57240,Geography.Regions.Europe.Europe*,0.0,30.0
1045,6.0,1.0,571418.0,Ernst Bloch,0.13661839067935944,Q57240,History_and_Society.History,0.0,30.0
1046,6.0,1.0,571418.0,Ernst Bloch,0.13661839067935944,Q57240,History_and_Society.Politics_and_government,0.0,30.0
1047,15.0,3.0,774428.0,Vernon Jordan,1.0000100135803223,Q3555993,Culture.Biography.Biography*,0.0,21.0
1048,15.0,3.0,774428.0,Vernon Jordan,0.9755869507789612,Q3555993,History_and_Society.Society,0.0,21.0
1049,15.0,3.0,774428.0,Vernon Jordan,0.36960725688934326,Q3555993,Geography.Regions.Americas.North_America,0.0,21.0
1050,15.0,3.0,774428.0,Vernon Jordan,0.26285186409950256,Q3555993,History_and_Society.Politics_and_government,0.0,21.0
1051,15.0,3.0,774428.0,Vernon Jordan,0.21734751760959625,Q3555993,History_and_Society.Business_and_economics,0.0,21.0
1052,5.0,5.0,2524536.0,Stephen Hopkins (Mayflower passenger),0.979677677154541,Q7609519,Culture.Biography.Biography*,1.0,6.0
1053,5.0,5.0,2524536.0,Stephen Hopkins (Mayflower passenger),0.13604079389572143,Q7609519,Geography.Regions.Americas.North_America,1.0,6.0
1054,5.0,5.0,2524536.0,Stephen Hopkins (Mayflower passenger),0.0,Q7609519,Geography.Regions.Europe.Europe*,1.0,6.0
1055,5.0,5.0,2524536.0,Stephen Hopkins (Mayflower passenger),0.0,Q7609519,Geography.Regions.Europe.Northern_Europe,1.0,6.0
1056,3.0,4.0,1053370.0,Middle-earth weapons and armour,1.0,Q860590,Compilation.List_Disambig,0.5,15.0
1057,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.6654205918312073,Q860590,Culture.Media.Media*,0.5,15.0
1058,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.33459946513175964,Q860590,History_and_Society.Military_and_warfare,0.5,15.0
1059,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.16886694729328156,Q860590,Culture.Internet_culture,0.5,15.0
1060,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.16886694729328156,Q860590,Culture.Media.Video_games,0.5,15.0
1061,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.14805719256401062,Q860590,STEM.STEM*,0.5,15.0
1062,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.10375863313674927,Q860590,History_and_Society.Transportation,0.5,15.0
1063,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.0,Q860590,Geography.Regions.Europe.Europe*,0.5,15.0
1064,3.0,4.0,1053370.0,Middle-earth weapons and armour,0.0,Q860590,Geography.Regions.Europe.Western_Europe,0.5,15.0
1065,2.0,2.0,360028.0,Bill Cash,0.9996417164802551,Q269449,Culture.Biography.Biography*,0.0,1.0
1066,2.0,2.0,360028.0,Bill Cash,0.9963027834892273,Q269449,History_and_Society.Politics_and_government,0.0,1.0
1067,2.0,2.0,360028.0,Bill Cash,0.3981314172744751,Q269449,Geography.Regions.Europe.Europe*,0.0,1.0
1068,2.0,2.0,360028.0,Bill Cash,0.35486118698120117,Q269449,Geography.Regions.Europe.Northern_Europe,0.0,1.0
1069,2.0,2.0,360028.0,Bill Cash,0.3276783227920532,Q269449,History_and_Society.Education,0.0,1.0
1070,4.0,4.0,11026396.0,Annie Get Your Gun (film),0.9942797422409058,Q1263921,Culture.Media.Media*,0.166667,4.0
1071,4.0,4.0,11026396.0,Annie Get Your Gun (film),0.9908843636512756,Q1263921,Culture.Media.Films,0.166667,4.0
1072,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,1.0,Q16253527,Compilation.List_Disambig,0.333333,19.0
1073,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.20690405368804932,Q16253527,Culture.Sports,0.333333,19.0
1074,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.15036486291885376,Q16253527,Geography.Regions.Americas.North_America,0.333333,19.0
1075,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.14034625887870789,Q16253527,STEM.STEM*,0.333333,19.0
1076,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.13297423720359802,Q16253527,History_and_Society.Politics_and_government,0.333333,19.0
1077,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.12253321707248688,Q16253527,Culture.Media.Media*,0.333333,19.0
1078,0.0,6.0,33883560.0,List of Penn State Nittany Lions bowl games,0.1097157895565033,Q16253527,History_and_Society.Military_and_warfare,0.333333,19.0
1079,4.0,6.0,42433292.0,Daredevil (TV series),0.9669240117073059,Q16977365,Culture.Media.Media*,0.06666699999999999,25.0
1080,4.0,6.0,42433292.0,Daredevil (TV series),0.9637899398803711,Q16977365,Culture.Media.Television,0.06666699999999999,25.0
1081,4.0,6.0,42433292.0,Daredevil (TV series),0.4843900501728058,Q16977365,Culture.Visual_arts.Comics_and_Anime,0.06666699999999999,25.0
1082,4.0,6.0,42433292.0,Daredevil (TV series),0.40734341740608215,Q16977365,Culture.Visual_arts.Visual_arts*,0.06666699999999999,25.0
1083,4.0,6.0,42433292.0,Daredevil (TV series),0.348655104637146,Q16977365,Culture.Literature,0.06666699999999999,25.0
1084,4.0,6.0,42433292.0,Daredevil (TV series),0.24509501457214355,Q16977365,Culture.Media.Entertainment,0.06666699999999999,25.0
1085,4.0,6.0,42433292.0,Daredevil (TV series),0.12146936559677124,Q16977365,Geography.Regions.Americas.North_America,0.06666699999999999,25.0
1086,7.0,1.0,15491650.0,Return to Lonesome Dove,0.9893575310707092,Q1308133,Culture.Media.Media*,0.0,23.0
1087,7.0,1.0,15491650.0,Return to Lonesome Dove,0.9099169969558716,Q1308133,Culture.Media.Television,0.0,23.0
1088,7.0,1.0,15491650.0,Return to Lonesome Dove,0.5312193632125854,Q1308133,Culture.Media.Films,0.0,23.0
1089,7.0,1.0,15491650.0,Return to Lonesome Dove,0.0,Q1308133,Geography.Regions.Americas.North_America,0.0,23.0
1090,6.0,2.0,991546.0,John R. Commons,0.996837317943573,Q1701606,Culture.Biography.Biography*,1.0,30.0
1091,6.0,2.0,991546.0,John R. Commons,0.6442351341247559,Q1701606,History_and_Society.Business_and_economics,1.0,30.0
1092,6.0,2.0,991546.0,John R. Commons,0.29422497749328613,Q1701606,History_and_Society.Society,1.0,30.0
1093,6.0,2.0,991546.0,John R. Commons,0.22816647589206696,Q1701606,STEM.STEM*,1.0,30.0
1094,6.0,2.0,991546.0,John R. Commons,0.0,Q1701606,Geography.Regions.Americas.North_America,1.0,30.0
1095,2.0,6.0,52251096.0,2019 United States gubernatorial elections,0.9896818399429321,Q28221336,History_and_Society.Politics_and_government,0.6,3.0
1096,2.0,6.0,52251096.0,2019 United States gubernatorial elections,0.06118653917312622,Q28221336,Geography.Regions.Americas.North_America,0.6,3.0
1097,2.0,3.0,1537516.0,Natchez people,0.5544804334640503,Q56389,History_and_Society.Society,0.0,3.0
1098,2.0,3.0,1537516.0,Natchez people,0.287777841091156,Q56389,History_and_Society.History,0.0,3.0
1099,2.0,3.0,1537516.0,Natchez people,0.21207880973815918,Q56389,Culture.Philosophy_and_religion,0.0,3.0
1100,2.0,3.0,1537516.0,Natchez people,0.20690405368804932,Q56389,Culture.Biography.Biography*,0.0,3.0
1101,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Asia.Asia*,0.0,3.0
1102,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Europe.Europe*,0.0,3.0
1103,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Americas.South_America,0.0,3.0
1104,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Asia.South_Asia,0.0,3.0
1105,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Europe.Southern_Europe,0.0,3.0
1106,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Africa.Africa*,0.0,3.0
1107,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Europe.Western_Europe,0.0,3.0
1108,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Americas.North_America,0.0,3.0
1109,2.0,3.0,1537516.0,Natchez people,0.0,Q56389,Geography.Regions.Asia.West_Asia,0.0,3.0
1110,1.0,1.0,42210630.0,Albian Ajeti,0.9976868629455566,Q16148161,Culture.Biography.Biography*,0.0,11.0
1111,1.0,1.0,42210630.0,Albian Ajeti,0.9908843636512756,Q16148161,Culture.Sports,0.0,11.0
1112,1.0,1.0,42210630.0,Albian Ajeti,0.35867373847961426,Q16148161,Geography.Regions.Europe.Europe*,0.0,11.0
1113,1.0,1.0,42210630.0,Albian Ajeti,0.3344935646057129,Q16148161,Geography.Regions.Europe.Western_Europe,0.0,11.0
1114,3.0,3.0,30730500.0,Coast Guard (Russia),0.9777238368988037,Q2896015,History_and_Society.Society,0.333333,15.0
1115,3.0,3.0,30730500.0,Coast Guard (Russia),0.7606606483459473,Q2896015,History_and_Society.Military_and_warfare,0.333333,15.0
1116,3.0,3.0,30730500.0,Coast Guard (Russia),0.46102678775787354,Q2896015,History_and_Society.Politics_and_government,0.333333,15.0
1117,3.0,3.0,30730500.0,Coast Guard (Russia),0.0,Q2896015,Geography.Regions.Europe.Europe*,0.333333,15.0
1118,3.0,3.0,30730500.0,Coast Guard (Russia),0.0,Q2896015,Geography.Regions.Europe.Eastern_Europe,0.333333,15.0
1119,2.0,3.0,57388902.0,Erik Swanson,0.9850529432296753,Q63105581,Culture.Biography.Biography*,1.0,21.0
1120,2.0,3.0,57388902.0,Erik Swanson,0.8991314172744751,Q63105581,Culture.Sports,1.0,21.0
1121,2.0,3.0,57388902.0,Erik Swanson,0.49378989839553833,Q63105581,Geography.Regions.Americas.North_America,1.0,21.0
1122,6.0,3.0,3273672.0,Juan José Linz,0.9914325475692749,Q62478,Culture.Biography.Biography*,1.0,30.0
1123,6.0,3.0,3273672.0,Juan José Linz,0.1097157895565033,Q62478,History_and_Society.Society,1.0,30.0
1124,6.0,3.0,3273672.0,Juan José Linz,0.0,Q62478,Geography.Regions.Europe.Europe*,1.0,30.0
1125,6.0,3.0,3273672.0,Juan José Linz,0.0,Q62478,Geography.Regions.Europe.Southern_Europe,1.0,30.0
