,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
426729,Hypercane,426729,2,9,2968.182391482271,Q1640984
427116,The Narrows,427116,2,19,0.0,Q1781097
427187,Isle de France (Mauritius),427187,3,6,44376.0,Q12060804
427981,Nona Hendryx,427981,3,25,76050.32019627372,Q7049163
428644,Point and click,428644,2,47,11096.999999999996,Q1048387
428792,Michael Frayn,428792,3,7,42487.057691085596,Q506231
428913,U.S. Route 80,428913,2,24,11097.0,Q410457
429346,Florida Legislature,429346,30,19,765766.9706478924,Q3556484
429438,First Jewish–Roman War,429438,12,45,72056.05714285713,Q202578
429472,Scottish Football Association,429472,9,23,94183.91726398244,Q478320
429814,Plattenbau,429814,3,32,22192.0,Q1095072
430109,Shihad,430109,1,44,0.0,Q2758792
430336,Mahmoud Abdul-Rauf,430336,4,11,424014.8354582547,Q922355
430357,Marc Mitscher,430357,8,6,2785.491613282634,Q539107
430709,The 7th Guest,430709,4,47,0.0,Q628953
431449,England and Wales Cricket Board,431449,8,52,321192.0,Q908169
431693,List of airships of the United States Navy,431693,6,9,3100.7897634875703,Q463444
432308,1990 Plainfield tornado,432308,2,41,55465.0,Q4586222
432696,D12,432696,16,2,11315.872353729777,Q154543
433283,Frances Perkins,433283,5,6,102955.66911737453,Q254478
434002,Thomas Porteous,434002,2,22,207939.7030957093,Q7793214
434124,Old Stone House (Brooklyn),434124,2,19,0.0,Q7085115
434743,"John Mann, Baron Mann",434743,4,59,8603.537231134613,Q694967
435005,Birdsville,435005,1,4,0.0,Q865118
435284,Annapolis Convention (1786),435284,16,19,25153.506985527987,Q2996243
435377,Reichskonkordat,435377,1,54,0.0,Q126528
435500,Grand Port District,435500,1,6,0.0,Q911635
435653,Peter Tapsell (British politician),435653,4,50,55469.0,Q272526
436923,U.S. Route 45,436923,9,24,911354.3583949289,Q409664
437374,Marquess of Cholmondeley,437374,3,6,0.0,Q645459
437550,John L. Hennessy,437550,1,41,0.0,Q92854
437856,Group 4 element,437856,8,32,3699.466666665186,Q189302
439101,Estádio do Dragão,439101,12,16,1533675.6492177632,Q271454
439139,HMS Illustrious (87),439139,4,21,453575.5,Q1140782
439166,"Princess Astrid, Mrs. Ferner",439166,3,21,22193.0,Q270685
439493,Buckley v. Valeo,439493,3,22,3777.702448892231,Q2927471
439693,Asia Argento,439693,33,5,694667.6214984562,Q232052
440139,Scott Niedermayer,440139,4,0,0.0,Q449145
440141,The Weavers,440141,1,25,0.0,Q664062
440389,Shane Doan,440389,4,0,0.0,Q715600
440535,El Tatio,440535,1,36,0.0,Q519756
440800,Richard Neal,440800,10,19,25395.713656060925,Q1464697
441299,List of Zeppelins,441299,6,9,5343.298224565175,Q628414
441860,János Kádár,441860,6,36,168463.33876174488,Q200850
442299,Hafnarfjörður,442299,7,39,19036.702672555257,Q103725
442568,After the Fox,442568,42,49,29.881451193226763,Q330803
443932,USS Los Angeles (ZR-3),443932,7,9,14197.789763488185,Q1798523
444690,Silver Arrows,444690,8,30,38612.26185354511,Q819543
447145,Udmurtia,447145,1,32,0.0,Q5422
447904,Richard Lawrence (failed assassin),447904,1,6,0.0,Q2912001
449582,Freedom Front Plus,449582,6,63,107299.75726050879,Q510163
449732,1938 New England hurricane,449732,3,19,30376.337403960017,Q206897
449794,Squall line,449794,2,19,11097.0,Q841225
449958,Gustáv Husák,449958,14,36,38100.81372508668,Q157651
449964,Operation Noble Eagle,449964,1,18,0.0,Q3354782
450255,Ingrid Thulin,450255,2,49,11097.000000000004,Q233732
450452,Jacqui Smith,450452,4,59,6203.657795604435,Q237217
450506,Graham Stringer,450506,4,59,10260.677060075734,Q328737
451170,York City F.C.,451170,10,14,22356.792483555168,Q48954
451457,Bottle cap,451457,1,19,0.0,Q1440281
451697,Kay Hagan,451697,1,6,0.0,Q261003
452914,W engine,452914,1,30,0.0,Q1431441
453196,Scarlet Diva,453196,6,5,6.833333333333335,Q1861395
453260,Robert Ross (British Army officer),453260,3,54,96826.07750845556,Q1538405
453893,University of Chicago Law School,453893,1,19,0.0,Q1036763
453899,Super Tuesday,453899,8,6,15219.538605041913,Q846330
454106,Pan Africanist Congress of Azania,454106,3,63,11097.333333333328,Q775460
454186,Arizona Territory,454186,9,6,81835.21134069665,Q670002
454332,Silbervogel,454332,1,30,0.0,Q1569521
454495,Erroll Garner,454495,1,25,0.0,Q433912
454827,"Michael Young, Baron Young of Dartington",454827,2,23,37706.077929429295,Q336683
455038,Moai,455038,1,14,0.0,Q20350
455295,Sub-orbital spaceflight,455295,1,19,0.0,Q832435
455990,Tax cut,455990,3,32,0.0,Q7689423
456058,Director of Central Intelligence,456058,12,18,551798.8256972705,Q1227524
456539,104th United States Congress,456539,42,6,82767.03947951985,Q3596857
457460,Guaranteed minimum income,457460,2,3,22192.0,Q2334593
457614,Chuck Robb,457614,6,19,26451.949066644665,Q885583
457843,Carmine Caridi,457843,3,49,14975.873073174815,Q3660357
457886,Japan Meteorological Agency,457886,8,19,67339.742796229,Q860935
457924,"John Crichton-Stuart, 3rd Marquess of Bute",457924,4,37,14790.666666664209,Q324028
458724,Boscombe,458724,1,29,0.0,Q608194
459151,Flag of Kenya,459151,1,19,0.0,Q165905
459248,Scout cruiser,459248,3,61,1038.9247773070972,Q759783
459448,Castell Coch,459448,5,37,29583.833333330873,Q2704850
460477,Muhammad Rafiq Tarar,460477,1,18,0.0,Q34935
460919,Tropical cyclone naming,460919,13,19,375520.6089681515,Q558163
461189,Sunday morning talk show,461189,1,6,0.0,Q6645282
461212,Face the Nation,461212,8,6,410530.2036634565,Q1655894
462485,Derek Hatton,462485,1,59,0.0,Q5262024
462495,Kelvin MacKenzie,462495,1,50,0.0,Q6386696
462915,Snap election,462915,8,17,29998.301628586403,Q1333366
463024,The Monkey Wrench Gang,463024,2,35,11097.0,Q3052537
463807,Christopher Soames,463807,1,50,0.0,Q336050
464190,Treaty of Saint-Germain-en-Laye (1919),464190,3,61,4534.144115996056,Q192924
466686,President of Vietnam,466686,1,6,0.0,Q866680
467101,Rufus Thomas,467101,8,25,557312.9295057945,Q1805782
467400,Fantasia Barrino,467400,9,25,53549.560944317855,Q232288
467504,Rubén Darío,467504,1,6,0.0,Q173767
468102,Democratic National Convention,468102,18,6,300306.8426064658,Q1185865
468356,Pieces of April,468356,2,6,11097.0,Q180403
468624,Interstate 105 (California),468624,2,47,0.0,Q399974
468930,City Loop,468930,6,27,55466.16666666667,Q5123288
469284,"Philip Harris, Baron Harris of Peckham",469284,1,25,0.0,Q336592
469523,Santa Clara River (California),469523,3,47,0.0,Q750742
470063,John Tower,470063,21,6,380678.22473486495,Q2658030
471806,António Guterres,471806,25,3,59286.89773914133,Q311440
472925,Bella Abzug,472925,1,6,0.0,Q464724
473916,Monkey wrench,473916,1,35,0.0,Q356776
473997,Saransk,473997,2,16,11097.0,Q5343
474000,List of feature film series with three entries,474000,10,49,208452.32834089853,Q2912394
474112,Altai Krai,474112,4,32,11097.0,Q5942
474146,HMS Jamaica (44),474146,2,21,55465.0,Q1304056
476200,The Odd Couple (play),476200,45,49,194044.25840808242,Q1889422
476539,Flight deck,476539,5,6,229076.2679089305,Q622031
476564,Thracian language,476564,1,32,0.0,Q36793
476593,Libertarian Party of Canada,476593,9,41,16070.440551899941,Q3366481
477200,MTV Video Music Award for Best Female Video,477200,42,10,14702.48847817192,Q1091031
477207,Douglas F3D Skyknight,477207,2,6,22192.0,Q1252280
477212,MTV Video Music Award for Best New Artist,477212,41,10,18310.743506508108,Q595693
477219,MTV Video Music Award for Best Direction,477219,40,10,178641.96047476924,Q915665
477228,MTV Video Music Award for Best Choreography,477228,45,10,84149.0014373538,Q849435
477235,MTV Video Music Award for Best Cinematography,477235,34,10,221.13268655100566,Q615682
477252,MTV Video Music Award for Best Hip-Hop Video,477252,35,10,11692.1640598921,Q263702
477257,MTV Video Music Award for Best Dance Video,477257,38,10,9799.884545555615,Q847054
477262,MTV Video Music Award for Best Pop Video,477262,44,10,67765.9532445909,Q617869
477475,Andrew Moray,477475,4,37,3.0,Q472725
478323,Gennady Zyuganov,478323,2,32,12465.182232667014,Q182452
479210,Secret ballot,479210,3,51,57406.18908383026,Q337987
479380,Jonathan Davis,479380,5,25,22193.499999999993,Q270692
479608,Mediolanum,479608,3,39,11097.0,Q729978
479980,Arizona Biltmore Hotel,479980,2,6,0.0,Q979133
479981,Mactan,479981,1,32,0.0,Q685318
480156,In Step,480156,8,0,0.0,Q180564
480615,New York and New Jersey campaign,480615,24,19,266995.72421723814,Q2630469
480662,George Fernandes,480662,19,18,23223.89877272711,Q3056379
481803,Ken Rosewall,481803,10,27,4988.133124066221,Q312728
482867,Steve Mariucci,482867,3,11,829772.354293449,Q7613262
483269,Province of New Hampshire,483269,6,19,45597.673745065564,Q1617382
483554,Marcelo Ríos,483554,14,27,41582.596860690115,Q272532
484619,List of people from Wisconsin,484619,3,20,137232.33787462988,Q11796141
484766,Well of Souls,484766,2,45,11097.0,Q7714247
484942,Gelada,484942,1,32,0.0,Q194080
485339,Illustrious-class aircraft carrier,485339,2,21,177040.0,Q685555
485349,Implacable-class aircraft carrier,485349,3,21,343077.5,Q262732
485520,Wah Mee massacre,485520,2,11,0.0,Q7959702
486377,Eric Ambler,486377,1,0,0.0,Q508452
486895,Semla,486895,1,3,0.0,Q1139319
487493,Group 8 element,487493,8,32,3699.466666665186,Q202224
487510,Group 12 element,487510,11,32,144139.8,Q191875
487592,Delaware Colony,487592,8,19,51881.948884734535,Q2571194
487602,Hamid Karzai International Airport,487602,1,18,0.0,Q744802
487886,Military tribunals in the United States,487886,2,36,33285.0,Q16933804
488100,Henry Blofeld,488100,1,52,0.0,Q11284942
488230,Nazanin Afshin-Jam,488230,1,41,0.0,Q447592
488245,Sue Lawley,488245,2,59,237261.64146432915,Q7634172
488393,FA Vase,488393,8,26,208933.43788788447,Q185580
488518,Kingstonian F.C.,488518,2,26,22382.678639329006,Q1988619
488613,Kapu,488613,2,68,0.0,Q63213676
488864,100th United States Congress,488864,36,6,70217.9623336177,Q4546248
489248,Superdelegate,489248,14,6,44617.98113788805,Q596690
489792,Griqua people,489792,3,63,88720.0,Q1547060
489963,Yevgeny Kafelnikov,489963,19,27,6454.987631718718,Q207705
490393,Margaret Bourke-White,490393,4,6,204318.43334108344,Q238364
490484,Land Ordinance of 1785,490484,2,19,0.0,Q3217022
490585,Kumite,490585,1,4,0.0,Q932795
491120,Fishing industry,491120,3,6,77646.99999999999,Q635139
491835,North Carolina House of Representatives,491835,5,6,895.2116328623707,Q521389
492332,Kamehameha II,492332,7,68,3700.999999999318,Q380341
492421,Sikander Bakht,492421,9,18,12171.65576995726,Q3629904
492462,Tina Louise,492462,5,25,33288.0,Q456055
492640,"Parkes, New South Wales",492640,1,7,0.0,Q605513
492836,Jersey (clothing),492836,5,58,0.0,Q1687904
493075,Piedmontese language,493075,2,32,0.0,Q15085
493269,List of visitors to the International Space Station,493269,2,6,11094.999999999998,Q1711132
493294,Rosemary Forbes Kerry,493294,7,6,0.0,Q7368363
493890,Juan de Fuca Plate,493890,5,63,177340.99999999997,Q860385
494322,South American Plate,494322,5,63,11130.999999999996,Q119490
494904,Luhansk Oblast,494904,15,16,502422.6026366802,Q171965
495262,Emperor of Austria,495262,2,54,53516.38358504651,Q166877
495263,Muroidea,495263,1,48,0.0,Q58949
495794,Flag of Arizona,495794,6,6,223288.68131119653,Q632491
495796,CLP Group,495796,3,2,0.0,Q977959
496218,Bill McCollum,496218,24,19,5773.489307664459,Q862294
496406,Central Connecticut State University,496406,3,6,22193.000000000004,Q1053764
496931,Áramótaskaupið,496931,1,39,0.0,Q3482227
497559,Soviet submarine K-159,497559,1,50,0.0,Q657518
497585,STS-41-D,497585,1,41,0.0,Q731385
497807,Dáin II Ironfoot,497807,1,50,0.0,Q1767106
498335,Fernando González,498335,27,27,210850.1192823157,Q208517
499076,Force de dissuasion,499076,1,6,0.0,Q1002821
500069,Curtis Institute of Music,500069,2,1,11097.0,Q60450
501182,Julia Thorne,501182,7,6,0.0,Q9016414
501287,Chris Berman,501287,4,28,12104.24867035402,Q5105890
502209,Soviet submarine K-27,502209,3,50,11097.0,Q1718023
502659,Alexandra Kerry,502659,9,6,22306.50338966363,Q4720675
502751,Bruce McCandless,502751,3,6,17.52871099488747,Q14505387
502753,Bruce McCandless II,502753,7,6,2438.382832931067,Q433608
503926,Vanessa Kerry,503926,9,6,2418.8339092309675,Q7914670
505120,United States congressional delegations from North Carolina,505120,1,19,0.0,Q1470569
505486,Consett,505486,1,26,0.0,Q2080364
506400,Fairey Barracuda,506400,2,21,177040.0,Q671838
507208,Double factorial,507208,1,45,0.0,Q13520655
507422,Texas A&M University Corps of Cadets,507422,5,28,0.0,Q7707472
507987,Mohammad-Javad Bahonar,507987,4,45,3.5,Q722559
509826,India Shining,509826,11,18,2402.991500609283,Q6019409
510768,National Assembly (Venezuela),510768,10,50,51846.00000001064,Q1585014
510807,Sydney Schanberg,510807,4,6,120201.79413184,Q581309
511282,San Marino Grand Prix,511282,6,30,272703.845414229,Q9122
512181,University of Wisconsin–Whitewater,512181,3,20,11097.0,Q3551772
512346,Tupolev Tu-204,512346,5,13,77648.0,Q466590
514219,Hull Kingston Rovers,514219,6,14,77806.82354760193,Q3143019
514933,Paul Begala,514933,3,22,0.0,Q706803
515101,United States Senate Committee on Armed Services,515101,34,6,64855.204609026754,Q508577
515131,Flight of the Earls,515131,2,37,365145.0,Q1430504
516093,President of Portugal,516093,4,39,114396.78490679988,Q322459
516112,Hans Hermann Groër,516112,9,54,71057.0372878809,Q78995
517069,Al Green (politician),517069,3,19,6725.713899450757,Q749039
517177,Daana Veera Soora Karna,517177,6,55,2220.4595238094817,Q5207375
517195,Alan Ladd,517195,3,2,22193.0,Q346280
517255,Aviadvigatel PS-90,517255,3,13,22192.0,Q615977
517931,Seán Fortune,517931,8,54,18255.637193734816,Q457039
519215,Pak Tea House,519215,1,18,0.0,Q6614550
519638,List of invasions,519638,3,37,794144.0,Q6624364
519703,Cortes Generales,519703,4,54,56774.85972225091,Q219692
520449,Pacific Plate,520449,1,63,0.0,Q205411
520903,USS John S. McCain (DL-3),520903,5,6,468.318834675089,Q11310710
521463,Key Largo,521463,1,0,0.0,Q2915355
522037,Mr. Yuk,522037,1,32,0.0,Q547672
522829,Convair F2Y Sea Dart,522829,1,6,0.0,Q1129307
523233,Southeastern Louisiana University,523233,2,28,2.836111111111111,Q615998
523445,Lakhdar Brahimi,523445,11,3,10931.330472321308,Q466995
523891,Goodison Park,523891,3,29,22193.0,Q968420
524170,St. Lawrence Island,524170,2,37,11097.000000000002,Q638407
525757,Kirribilli House,525757,6,17,36994.22679615267,Q1369561
527385,National Education Association,527385,3,6,179794.3502326252,Q3111510
527959,Kópavogur,527959,4,39,0.4583333333333333,Q163852
528359,Tae Ashida,528359,1,2,0.0,Q7674711
528389,Michael Kadoorie,528389,4,2,33285.0,Q1431215
528908,M-26 (Michigan highway),528908,8,24,5.085052122894429,Q2352679
529028,"Balboa, Panama",529028,5,6,2.0,Q2078026
530238,Cooking off,530238,4,6,1.0,Q478293
530479,The Age of Anxiety,530479,1,1,0.0,Q7712834
531483,David Koch,531483,2,19,0.0,Q1174641
531828,Tom Heinsohn,531828,4,11,165335.5691944239,Q460193
533156,Harry Brecheen,533156,2,42,404245.79024124827,Q3127793
533984,Carl Vinson,533984,9,6,3809.7712889999416,Q1040943
534887,Anglo-America,534887,7,32,62275.84025906204,Q27353
535484,List of municipalities in Mississippi,535484,1,6,0.0,Q266316
535551,Telmex,535551,2,16,11097.0,Q1420164
537601,Dover Athletic F.C.,537601,3,26,11097.0,Q2658370
537704,Harrison McCain,537704,3,6,2536.218029401071,Q3127751
538031,List of municipalities in Tennessee,538031,1,8,0.0,Q47206
539457,Denis Compton,539457,14,52,946.0030693203777,Q2725351
539672,History of the United States (1789–1849),539672,12,19,66671.92966494431,Q2192542
539820,Polish government-in-exile,539820,2,32,25154.626018201143,Q210846
540161,Christopher John Farley,540161,2,25,26255.1793422959,Q5112643
540655,Salesians of Don Bosco,540655,2,54,0.0,Q223659
540840,Battle of Richmond,540840,4,19,544.6421383622458,Q2253305
542304,Donald Riegle,542304,8,6,4865.36376742758,Q1240457
542396,Stress–strain analysis,542396,1,9,0.0,Q1408487
542686,Amylopectin,542686,1,45,0.0,Q271643
542820,Tyrrell P34,542820,6,30,33610.685436129614,Q173636
543598,Psephology,543598,3,17,2.5811145708266876,Q1412461
543777,ESCP Business School,543777,1,62,0.0,Q29293
544400,Polybius square,544400,1,6,0.0,Q846324
545059,Ed Gillespie,545059,5,19,4130.881538602275,Q5334860
547674,Corwin Amendment,547674,1,22,0.0,Q2904872
549472,Sea slug,549472,4,9,33285.0,Q7440127
549666,Culture of Portugal,549666,4,39,240419.34669052385,Q2746216
554207,Argentine War of Independence,554207,7,35,34166.90930576336,Q617409
555057,Slave codes,555057,5,19,64442.75122066373,Q3682195
555136,Tailcoat,555136,7,58,11099.916666666666,Q29235661
555656,"George Calvert, 1st Baron Baltimore",555656,1,19,0.0,Q335412
556294,Sucre (state),556294,2,63,11096.999999999996,Q205824
556745,Anthony Albanese,556745,41,17,7395.797076460042,Q335697
556758,Kevin Andrews (politician),556758,36,17,32536.08570676493,Q6395733
558088,Kirsty Young,558088,5,59,719188.1984495668,Q3918939
558541,Athletics at the 2000 Summer Olympics,558541,2,4,37.05771486924091,Q249809
558822,Fran Bailey,558822,2,17,0.0,Q5478100
559132,Bruce Baird,559132,5,17,13075.1262383937,Q4977100
559138,Bronwyn Bishop,559138,20,17,13151.027758899952,Q4974135
559370,Steven Ciobo,559370,37,17,180641.9824154201,Q7614564
559792,Lunalilo,559792,5,68,0.0,Q499103
560365,Marshall University,560365,4,40,88727.0,Q1379613
561611,Warren Entsch,561611,8,17,621.8350910685449,Q7970178
562097,Nyon,562097,3,16,9507.461366196898,Q64027
562259,List of eponymously named diseases,562259,1,39,0.0,Q11758019
563133,Wallacea,563133,2,32,11097.0,Q1991326
563970,Daisaku Ikeda,563970,2,19,11096.999999999998,Q467395
563982,Ségolène Royal,563982,3,45,63189.91138139931,Q81923
564419,University of Portsmouth,564419,16,62,2922.5401624401297,Q2744209
566032,Petro Georgiou,566032,5,17,258.81945863752895,Q7178866
566137,Gary Hardgrave,566137,5,17,178.24989963573088,Q5525209
567393,Arun Nehru,567393,3,18,1.5555555555555556,Q4802123
567897,Italian football league system,567897,7,29,44454.19329004328,Q953425
568807,Greg Hunt,568807,37,17,7539.506918851653,Q5605742
570768,Jigme Dorji Wangchuck,570768,5,18,11186.38990359211,Q298020
572465,Alan Cranston,572465,13,6,4720.823292032835,Q1994957
573227,Robert Drinan,573227,1,6,0.0,Q1856944
573413,Peter King (Australian politician),573413,3,17,0.5656129584701014,Q7175195
574536,List of United States presidential assassination attempts and plots,574536,6,6,25649.478178230027,Q1829415
574686,Sikorsky H-19 Chickasaw,574686,1,50,0.0,Q694765
575375,CP24,575375,1,10,0.0,Q660276
575600,Craig Bellamy,575600,2,16,11097.0,Q190515
576628,Cy Coleman,576628,7,7,86133.7230208401,Q1146861
577156,Hack Wilson,577156,2,42,77637.0,Q5371347
577186,Sussan Ley,577186,38,17,11352.855411345872,Q7649377
577221,1971 San Fernando earthquake,577221,5,63,33288.49999999999,Q912835
577881,Chromate and dichromate,577881,1,32,0.0,Q355615
578794,Carl Hayden,578794,30,6,97022.64558395534,Q963401
578821,Our Lady of the Angels School fire,578821,1,41,0.0,Q644571
578979,Mark White (Texas politician),578979,2,28,9367.51940068676,Q609090
579169,Treasurer of Australia,579169,45,17,61790.28577555356,Q2390270
